open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2019-08-20,202.24,202.75,194.45,196.6,189297.75494,37412398.975662,109559,94655.34043,18715872.1720154
2019-08-21,196.55,197.2,179.53,187.45,284973.64194,53434048.9529292,150215,143327.26923,26891929.3785135
2019-08-22,187.45,195.14,182.8,190.35,245575.98772,46426395.0486722,160105,128088.29346,24209793.1584077
2019-08-23,190.36,196.19,188.16,194.02,192548.51552,37022930.5704567,128090,103654.44392,19932276.9172835
2019-08-24,194.02,194.09,185.63,190.6,167806.34294,31786227.8626633,104191,87395.56483,16560915.4171937
2019-08-25,190.6,192.4,182.8,186.54,169862.91522,31935951.290364,103115,85922.30698,16166046.5074682
2019-08-26,186.54,193.7,186.0,188.67,254397.79472,48298621.3154217,130551,130191.14191,24724798.0108531
2019-08-27,188.61,189.49,184.75,187.24,157898.563,29513243.50055,96138,82742.89368,15472438.951821
2019-08-28,187.3,188.25,166.48,173.03,334480.61761,59498959.9665215,146334,157842.22951,28080878.6621957
2019-08-29,173.03,173.5,163.61,169.01,295241.216,49838097.1661885,142645,148944.8435,25147070.1128861
2019-08-30,169.03,170.77,165.55,168.5,238616.68868,40216956.5994906,114316,122176.9996,20594004.0637259
2019-08-31,168.48,174.98,165.63,171.57,194999.19583,32983642.8432588,101425,103927.9217,17578505.1413091
2019-09-01,171.52,173.42,167.61,170.74,191140.52368,32627380.9318131,93036,105365.5583,17994754.9587878
2019-09-02,170.73,181.0,170.02,178.05,294627.31247,51446380.4485707,116596,158324.35888,27630121.2450927
2019-09-03,178.0,183.0,174.09,178.75,327857.85447,58621819.3554533,147758,169339.58256,30289715.3792245
2019-09-04,178.79,180.14,173.0,174.72,286226.25171,50629395.4918831,140298,150944.76267,26708432.4887996
2019-09-05,174.7,176.19,168.1,173.75,232753.83596,40247496.5629039,123424,119903.03976,20744424.5091044
2019-09-06,173.74,177.87,165.0,169.08,315822.37984,54567316.6059573,146974,159799.71519,27630766.570622
2019-09-07,169.11,180.8,168.3,177.62,253831.23169,44282963.3065402,134155,133267.63152,23253160.9813944
2019-09-08,177.58,184.18,176.13,181.19,290083.47501,52424648.7184664,143793,141391.15011,25550952.6497048
2019-09-09,181.18,185.38,176.01,180.54,273729.94868,49340881.2345897,140362,141443.31955,25513939.7660326
2019-09-10,180.52,184.36,177.0,179.81,238387.50999,43067898.9051214,116866,120273.5916,21739616.7388069
2019-09-11,179.87,182.8,173.0,178.28,278555.46708,49657474.9751696,130317,141851.70528,25297845.5038243
